field_2000,field_2010,Test,TABLENAME,FIELDNAME1,FIELDNAME2,FIELDNAME3,FIELDNAME4,FIELDNAME5
P001001,P001001,TRUE,TOTAL POPULATION ,,,,,
P002001,P002001,TRUE,URBAN AND RURAL ,,,,,
P002002,P002002,TRUE,URBAN AND RURAL,Urban:,,,,
P002003,P002003,TRUE,URBAN AND RURAL,Urban:,Inside urbanized areas,,,
P002004,P002004,TRUE,URBAN AND RURAL,Urban:,Inside urban clusters,,,
P002005,P002005,TRUE,URBAN AND RURAL,Rural,,,,
P002006,P002006,TRUE,URBAN AND RURAL,Not defined for this file,,,,
P007001,P003001,TRUE,RACE ,,,,,
P007002,P003002,TRUE,RACE,White alone,,,,
P007003,P003003,TRUE,RACE,Black or African American alone,,,,
P007004,P003004,TRUE,RACE,American Indian and Alaska Native alone,,,,
P007005,P003005,TRUE,RACE,Asian alone,,,,
P007006,P003006,TRUE,RACE,Native Hawaiian and Other Pacific Islander alone,,,,
P007007,P003007,TRUE,RACE,Some Other Race alone,,,,
P007008,P003008,TRUE,RACE,Two or More Races,,,,
P008001,P004001,TRUE,HISPANIC OR LATINO ORIGIN ,,
P008002,P004002,TRUE,HISPANIC OR LATINO ORIGIN,Not Hispanic or Latino,
P008010,P004003,TRUE,HISPANIC OR LATINO ORIGIN,Hispanic or Latino,
P008001,P005001,TRUE,HISPANIC OR LATINO ORIGIN BY RACE ,,
P008002,P005002,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Not Hispanic or Latino:,
P008003,P005003,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Not Hispanic or Latino:,White alone
P008004,P005004,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Not Hispanic or Latino:,Black or African American alone
P008005,P005005,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Not Hispanic or Latino:,American Indian and Alaska Native alone
P008006,P005006,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Not Hispanic or Latino:,Asian alone
P008007,P005007,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Not Hispanic or Latino:,Native Hawaiian and Other Pacific Islander alone
P008008,P005008,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Not Hispanic or Latino:,Some Other Race alone
P008009,P005009,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Not Hispanic or Latino:,Two or More Races
P008010,P005010,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Hispanic or Latino:,
P008011,P005011,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Hispanic or Latino:,White alone
P008012,P005012,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Hispanic or Latino:,Black or African American alone
P008013,P005013,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Hispanic or Latino:,American Indian and Alaska Native alone
P008014,P005014,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Hispanic or Latino:,Asian alone
P008015,P005015,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Hispanic or Latino:,Native Hawaiian and Other Pacific Islander alone
P008016,P005016,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Hispanic or Latino:,Some Other Race alone
P008017,P005017,TRUE,HISPANIC OR LATINO ORIGIN BY RACE,Hispanic or Latino:,Two or More Races
P009001,P006001,TRUE,RACE (TOTAL RACES TALLIED) ,,
P009002,P006002,TRUE,RACE (TOTAL RACES TALLIED),White alone or in combination with one or more other races,
P009003,P006003,TRUE,RACE (TOTAL RACES TALLIED),Black or African American alone or in combination with one or more other races,
P009004,P006004,TRUE,RACE (TOTAL RACES TALLIED),American Indian and Alaska Native alone or in combination with one or more other races,
P009005,P006005,TRUE,RACE (TOTAL RACES TALLIED),Asian alone or in combination with one or more other races,
P009006,P006006,TRUE,RACE (TOTAL RACES TALLIED),Native Hawaiian and Other Pacific Islander alone or in combination with one or more other races,
P009007,P006007,TRUE,RACE (TOTAL RACES TALLIED),Some Other Race alone or in combination with one or more other races,
P010001,P007001,TRUE,HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED) ,,
P010002,P007002,TRUE,HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED),Not Hispanic or Latino:,
P010003,P007003,TRUE,HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED),Not Hispanic or Latino:,White alone or in combination with one or more other races
P010004,P007004,TRUE,HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED),Not Hispanic or Latino:,Black or African American alone or in combination with one or more other races
P010005,P007005,TRUE,HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED),Not Hispanic or Latino:,American Indian and Alaska Native alone or in combination with one or more other races
P010006,P007006,TRUE,HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED),Not Hispanic or Latino:,Asian alone or in combination with one or more other races
P010007,P007007,TRUE,HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED),Not Hispanic or Latino:,Native Hawaiian and Other Pacific Islander alone or in combination with one or more other races
P010008,P007008,TRUE,HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED),Not Hispanic or Latino:,Some Other Race alone or in combination with one or more other races
P010009,P007009,TRUE,HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED),Hispanic or Latino:,
P010010,P007010,TRUE,HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED),Hispanic or Latino:,White alone or in combination with one or more other races
P010011,P007011,TRUE,HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED),Hispanic or Latino:,Black or African American alone or in combination with one or more other races
P010012,P007012,TRUE,HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED),Hispanic or Latino:,American Indian and Alaska Native alone or in combination with one or more other races
P010013,P007013,TRUE,HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED),Hispanic or Latino:,Asian alone or in combination with one or more other races
P010014,P007014,TRUE,HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED),Hispanic or Latino:,Native Hawaiian and Other Pacific Islander alone or in combination with one or more other races
P010015,P007015,TRUE,HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED),Hispanic or Latino:,Some Other Race alone or in combination with one or more other races
P003001,P008001,TRUE,RACE ,,
P003002,P008002,TRUE,RACE,Population of one race:,
P003003,P008003,TRUE,RACE,Population of one race:,White alone
P003004,P008004,TRUE,RACE,Population of one race:,Black or African American alone
P003005,P008005,TRUE,RACE,Population of one race:,American Indian and Alaska Native alone
P003006,P008006,TRUE,RACE,Population of one race:,Asian alone
PCT011013,PCT011013,TRUE,HISPANIC OR LATINO BY SPECIFIC ORIGIN,Hispanic or Latino (200-299):,Central American (excluding Mexican) (221-230):,Panamanian (225)
PCT011014,PCT011014,TRUE,HISPANIC OR LATINO BY SPECIFIC ORIGIN,Hispanic or Latino (200-299):,Central American (excluding Mexican) (221-230):,Salvadoran (226)
PCT011015,PCT011015,TRUE,HISPANIC OR LATINO BY SPECIFIC ORIGIN,Hispanic or Latino (200-299):,Central American (excluding Mexican) (221-230):,Other Central American (227-230)
PCT011016,PCT011016,TRUE,HISPANIC OR LATINO BY SPECIFIC ORIGIN,Hispanic or Latino (200-299):,South American (231-249):,
PCT011017,PCT011017,TRUE,HISPANIC OR LATINO BY SPECIFIC ORIGIN,Hispanic or Latino (200-299):,South American (231-249):,Argentinean (231)
PCT011018,PCT011018,TRUE,HISPANIC OR LATINO BY SPECIFIC ORIGIN,Hispanic or Latino (200-299):,South American (231-249):,Bolivian (232)
PCT011019,PCT011019,TRUE,HISPANIC OR LATINO BY SPECIFIC ORIGIN,Hispanic or Latino (200-299):,South American (231-249):,Chilean (233)
PCT011020,PCT011020,TRUE,HISPANIC OR LATINO BY SPECIFIC ORIGIN,Hispanic or Latino (200-299):,South American (231-249):,Colombian (234)
PCT011021,PCT011021,TRUE,HISPANIC OR LATINO BY SPECIFIC ORIGIN,Hispanic or Latino (200-299):,South American (231-249):,Ecuadorian (235)
PCT011022,PCT011022,TRUE,HISPANIC OR LATINO BY SPECIFIC ORIGIN,Hispanic or Latino (200-299):,South American (231-249):,Paraguayan (236)
PCT011023,PCT011023,TRUE,HISPANIC OR LATINO BY SPECIFIC ORIGIN,Hispanic or Latino (200-299):,South American (231-249):,Peruvian (237)
PCT011024,PCT011024,TRUE,HISPANIC OR LATINO BY SPECIFIC ORIGIN,Hispanic or Latino (200-299):,South American (231-249):,Uruguayan (238)
PCT011025,PCT011025,TRUE,HISPANIC OR LATINO BY SPECIFIC ORIGIN,Hispanic or Latino (200-299):,South American (231-249):,Venezuelan (239)
PCT011026,PCT011026,TRUE,HISPANIC OR LATINO BY SPECIFIC ORIGIN,Hispanic or Latino (200-299):,South American (231-249):,Other South American (240-249)
PCT011027,PCT011027,TRUE,HISPANIC OR LATINO BY SPECIFIC ORIGIN,Hispanic or Latino (200-299):,"Other Hispanic or Latino (200-209, 250-259, 280-299):",
PCT011028,PCT011028,TRUE,HISPANIC OR LATINO BY SPECIFIC ORIGIN,Hispanic or Latino (200-299):,"Other Hispanic or Latino (200-209, 250-259, 280-299):",Spaniard (200-209)
PCT011029,PCT011029,TRUE,HISPANIC OR LATINO BY SPECIFIC ORIGIN,Hispanic or Latino (200-299):,"Other Hispanic or Latino (200-209, 250-259, 280-299):",Spanish (282)
PCT011030,PCT011030,TRUE,HISPANIC OR LATINO BY SPECIFIC ORIGIN,Hispanic or Latino (200-299):,"Other Hispanic or Latino (200-209, 250-259, 280-299):",Spanish American (286)
PCT011031,PCT011031,TRUE,HISPANIC OR LATINO BY SPECIFIC ORIGIN,Hispanic or Latino (200-299):,"Other Hispanic or Latino (200-209, 250-259, 280-299):","All other Hispanic or Latino (250-259, 280-281, 283-285, 287-299)"
PCT012001,PCT012001,TRUE,SEX BY AGE ,,,
PCT012002,PCT012002,TRUE,SEX BY AGE,Male: ,,
PCT012003,PCT012003,TRUE,SEX BY AGE,Male:,Under 1 year,
PCT012004,PCT012004,TRUE,SEX BY AGE,Male:,1 year,
PCT012005,PCT012005,TRUE,SEX BY AGE,Male:,2 years,
PCT012006,PCT012006,TRUE,SEX BY AGE,Male:,3 years,
PCT012007,PCT012007,TRUE,SEX BY AGE,Male:,4 years,
PCT012008,PCT012008,TRUE,SEX BY AGE,Male:,5 years,
PCT012009,PCT012009,TRUE,SEX BY AGE,Male:,6 years
PCT012010,PCT012010,TRUE,SEX BY AGE,Male:,7 years
PCT012011,PCT012011,TRUE,SEX BY AGE,Male:,8 years
PCT012012,PCT012012,TRUE,SEX BY AGE,Male:,9 years
PCT012013,PCT012013,TRUE,SEX BY AGE,Male:,10 years
PCT012014,PCT012014,TRUE,SEX BY AGE,Male:,11 years
PCT012015,PCT012015,TRUE,SEX BY AGE,Male:,12 years
PCT012016,PCT012016,TRUE,SEX BY AGE,Male:,13 years
PCT012017,PCT012017,TRUE,SEX BY AGE,Male:,14 years
PCT012018,PCT012018,TRUE,SEX BY AGE,Male:,15 years
PCT012019,PCT012019,TRUE,SEX BY AGE,Male:,16 years
PCT012020,PCT012020,TRUE,SEX BY AGE,Male:,17 years
PCT012021,PCT012021,TRUE,SEX BY AGE,Male:,18 years
PCT012022,PCT012022,TRUE,SEX BY AGE,Male:,19 years
PCT012023,PCT012023,TRUE,SEX BY AGE,Male:,20 years
PCT012024,PCT012024,TRUE,SEX BY AGE,Male:,21 years
PCT012025,PCT012025,TRUE,SEX BY AGE,Male:,22 years
PCT012026,PCT012026,TRUE,SEX BY AGE,Male:,23 years
PCT012027,PCT012027,TRUE,SEX BY AGE,Male:,24 years
PCT012028,PCT012028,TRUE,SEX BY AGE,Male:,25 years
PCT012029,PCT012029,TRUE,SEX BY AGE,Male:,26 years
PCT012030,PCT012030,TRUE,SEX BY AGE,Male:,27 years
PCT012031,PCT012031,TRUE,SEX BY AGE,Male:,28 years
PCT012032,PCT012032,TRUE,SEX BY AGE,Male:,29 years
PCT012033,PCT012033,TRUE,SEX BY AGE,Male:,30 years
PCT012034,PCT012034,TRUE,SEX BY AGE,Male:,31 years
PCT012035,PCT012035,TRUE,SEX BY AGE,Male:,32 years
PCT012036,PCT012036,TRUE,SEX BY AGE,Male:,33 years
PCT012037,PCT012037,TRUE,SEX BY AGE,Male:,34 years
PCT012038,PCT012038,TRUE,SEX BY AGE,Male:,35 years
PCT012039,PCT012039,TRUE,SEX BY AGE,Male:,36 years
PCT012040,PCT012040,TRUE,SEX BY AGE,Male:,37 years
PCT012041,PCT012041,TRUE,SEX BY AGE,Male:,38 years
PCT012042,PCT012042,TRUE,SEX BY AGE,Male:,39 years
PCT012043,PCT012043,TRUE,SEX BY AGE,Male:,40 years
PCT012044,PCT012044,TRUE,SEX BY AGE,Male:,41 years
PCT012045,PCT012045,TRUE,SEX BY AGE,Male:,42 years
PCT012046,PCT012046,TRUE,SEX BY AGE,Male:,43 years
PCT012047,PCT012047,TRUE,SEX BY AGE,Male:,44 years
PCT012048,PCT012048,TRUE,SEX BY AGE,Male:,45 years
PCT012049,PCT012049,TRUE,SEX BY AGE,Male:,46 years
PCT012050,PCT012050,TRUE,SEX BY AGE,Male:,47 years
PCT012051,PCT012051,TRUE,SEX BY AGE,Male:,48 years
PCT012052,PCT012052,TRUE,SEX BY AGE,Male:,49 years
PCT012053,PCT012053,TRUE,SEX BY AGE,Male:,50 years
PCT012054,PCT012054,TRUE,SEX BY AGE,Male:,51 years
PCT012055,PCT012055,TRUE,SEX BY AGE,Male:,52 years
PCT012056,PCT012056,TRUE,SEX BY AGE,Male:,53 years
PCT012057,PCT012057,TRUE,SEX BY AGE,Male:,54 years
PCT012058,PCT012058,TRUE,SEX BY AGE,Male:,55 years
PCT012059,PCT012059,TRUE,SEX BY AGE,Male:,56 years
PCT012060,PCT012060,TRUE,SEX BY AGE,Male:,57 years
PCT012061,PCT012061,TRUE,SEX BY AGE,Male:,58 years
PCT012062,PCT012062,TRUE,SEX BY AGE,Male:,59 years
PCT012063,PCT012063,TRUE,SEX BY AGE,Male:,60 years
PCT012064,PCT012064,TRUE,SEX BY AGE,Male:,61 years
PCT012065,PCT012065,TRUE,SEX BY AGE,Male:,62 years
PCT012066,PCT012066,TRUE,SEX BY AGE,Male:,63 years
PCT012067,PCT012067,TRUE,SEX BY AGE,Male:,64 years
PCT012068,PCT012068,TRUE,SEX BY AGE,Male:,65 years
PCT012069,PCT012069,TRUE,SEX BY AGE,Male:,66 years
PCT012070,PCT012070,TRUE,SEX BY AGE,Male:,67 years
PCT012071,PCT012071,TRUE,SEX BY AGE,Male:,68 years
PCT012072,PCT012072,TRUE,SEX BY AGE,Male:,69 years
PCT012073,PCT012073,TRUE,SEX BY AGE,Male:,70 years
PCT012074,PCT012074,TRUE,SEX BY AGE,Male:,71 years
PCT012075,PCT012075,TRUE,SEX BY AGE,Male:,72 years
PCT012076,PCT012076,TRUE,SEX BY AGE,Male:,73 years
PCT012077,PCT012077,TRUE,SEX BY AGE,Male:,74 years
PCT012078,PCT012078,TRUE,SEX BY AGE,Male:,75 years
PCT012079,PCT012079,TRUE,SEX BY AGE,Male:,76 years
PCT012080,PCT012080,TRUE,SEX BY AGE,Male:,77 years
PCT012081,PCT012081,TRUE,SEX BY AGE,Male:,78 years
PCT012082,PCT012082,TRUE,SEX BY AGE,Male:,79 years
PCT012083,PCT012083,TRUE,SEX BY AGE,Male:,80 years
PCT012084,PCT012084,TRUE,SEX BY AGE,Male:,81 years
PCT012085,PCT012085,TRUE,SEX BY AGE,Male:,82 years
PCT012086,PCT012086,TRUE,SEX BY AGE,Male:,83 years
PCT012087,PCT012087,TRUE,SEX BY AGE,Male:,84 years
PCT012088,PCT012088,TRUE,SEX BY AGE,Male:,85 years
PCT012089,PCT012089,TRUE,SEX BY AGE,Male:,86 years
PCT012090,PCT012090,TRUE,SEX BY AGE,Male:,87 years
PCT012091,PCT012091,TRUE,SEX BY AGE,Male:,88 years
PCT012092,PCT012092,TRUE,SEX BY AGE,Male:,89 years
PCT012093,PCT012093,TRUE,SEX BY AGE,Male:,90 years
PCT012094,PCT012094,TRUE,SEX BY AGE,Male:,91 years
PCT012095,PCT012095,TRUE,SEX BY AGE,Male:,92 years
PCT012096,PCT012096,TRUE,SEX BY AGE,Male:,93 years
PCT012097,PCT012097,TRUE,SEX BY AGE,Male:,94 years
PCT012098,PCT012098,TRUE,SEX BY AGE,Male:,95 years
PCT012099,PCT012099,TRUE,SEX BY AGE,Male:,96 years
PCT012100,PCT012100,TRUE,SEX BY AGE,Male:,97 years
PCT012101,PCT012101,TRUE,SEX BY AGE,Male:,98 years
PCT012102,PCT012102,TRUE,SEX BY AGE,Male:,99 years
PCT012103,PCT012103,TRUE,SEX BY AGE,Male:,100 to 104 years
PCT012104,PCT012104,TRUE,SEX BY AGE,Male:,105 to 109 years
PCT012105,PCT012105,TRUE,SEX BY AGE,Male:,110 years and over
PCT012106,PCT012106,TRUE,SEX BY AGE,Female:,
PCT012107,PCT012107,TRUE,SEX BY AGE,Female:,Under 1 year
PCT012108,PCT012108,TRUE,SEX BY AGE,Female:,1 year
PCT012109,PCT012109,TRUE,SEX BY AGE,Female:,2 years
PCT012110,PCT012110,TRUE,SEX BY AGE,Female:,3 years
PCT012111,PCT012111,TRUE,SEX BY AGE,Female:,4 years
PCT012112,PCT012112,TRUE,SEX BY AGE,Female:,5 years
PCT012113,PCT012113,TRUE,SEX BY AGE,Female:,6 years
PCT012114,PCT012114,TRUE,SEX BY AGE,Female:,7 years
PCT012115,PCT012115,TRUE,SEX BY AGE,Female:,8 years
PCT012116,PCT012116,TRUE,SEX BY AGE,Female:,9 years
PCT012117,PCT012117,TRUE,SEX BY AGE,Female:,10 years
PCT012118,PCT012118,TRUE,SEX BY AGE,Female:,11 years
PCT012119,PCT012119,TRUE,SEX BY AGE,Female:,12 years
PCT012120,PCT012120,TRUE,SEX BY AGE,Female:,13 years
PCT012121,PCT012121,TRUE,SEX BY AGE,Female:,14 years
PCT012122,PCT012122,TRUE,SEX BY AGE,Female:,15 years
PCT012123,PCT012123,TRUE,SEX BY AGE,Female:,16 years
PCT012124,PCT012124,TRUE,SEX BY AGE,Female:,17 years
PCT012125,PCT012125,TRUE,SEX BY AGE,Female:,18 years
PCT012126,PCT012126,TRUE,SEX BY AGE,Female:,19 years
PCT012127,PCT012127,TRUE,SEX BY AGE,Female:,20 years
PCT012128,PCT012128,TRUE,SEX BY AGE,Female:,21 years
PCT012129,PCT012129,TRUE,SEX BY AGE,Female:,22 years
PCT012130,PCT012130,TRUE,SEX BY AGE,Female:,23 years
PCT012131,PCT012131,TRUE,SEX BY AGE,Female:,24 years
PCT012132,PCT012132,TRUE,SEX BY AGE,Female:,25 years
PCT012133,PCT012133,TRUE,SEX BY AGE,Female:,26 years
PCT012134,PCT012134,TRUE,SEX BY AGE,Female:,27 years
PCT012135,PCT012135,TRUE,SEX BY AGE,Female:,28 years
PCT012136,PCT012136,TRUE,SEX BY AGE,Female:,29 years
PCT012137,PCT012137,TRUE,SEX BY AGE,Female:,30 years
PCT012138,PCT012138,TRUE,SEX BY AGE,Female:,31 years
PCT012139,PCT012139,TRUE,SEX BY AGE,Female:,32 years
PCT012140,PCT012140,TRUE,SEX BY AGE,Female:,33 years
PCT012141,PCT012141,TRUE,SEX BY AGE,Female:,34 years
PCT012142,PCT012142,TRUE,SEX BY AGE,Female:,35 years
PCT012143,PCT012143,TRUE,SEX BY AGE,Female:,36 years
PCT012144,PCT012144,TRUE,SEX BY AGE,Female:,37 years
PCT012145,PCT012145,TRUE,SEX BY AGE,Female:,38 years
PCT012146,PCT012146,TRUE,SEX BY AGE,Female:,39 years
PCT012147,PCT012147,TRUE,SEX BY AGE,Female:,40 years
PCT012148,PCT012148,TRUE,SEX BY AGE,Female:,41 years
PCT012149,PCT012149,TRUE,SEX BY AGE,Female:,42 years
PCT012150,PCT012150,TRUE,SEX BY AGE,Female:,43 years
PCT012151,PCT012151,TRUE,SEX BY AGE,Female:,44 years
PCT012152,PCT012152,TRUE,SEX BY AGE,Female:,45 years
PCT012153,PCT012153,TRUE,SEX BY AGE,Female:,46 years
PCT012154,PCT012154,TRUE,SEX BY AGE,Female:,47 years
PCT012155,PCT012155,TRUE,SEX BY AGE,Female:,48 years
PCT012156,PCT012156,TRUE,SEX BY AGE,Female:,49 years
PCT012157,PCT012157,TRUE,SEX BY AGE,Female:,50 years
PCT012158,PCT012158,TRUE,SEX BY AGE,Female:,51 years
PCT012159,PCT012159,TRUE,SEX BY AGE,Female:,52 years
PCT012160,PCT012160,TRUE,SEX BY AGE,Female:,53 years
PCT012161,PCT012161,TRUE,SEX BY AGE,Female:,54 years
PCT012162,PCT012162,TRUE,SEX BY AGE,Female:,55 years
PCT012163,PCT012163,TRUE,SEX BY AGE,Female:,56 years
PCT012164,PCT012164,TRUE,SEX BY AGE,Female:,57 years
PCT012165,PCT012165,TRUE,SEX BY AGE,Female:,58 years
PCT012166,PCT012166,TRUE,SEX BY AGE,Female:,59 years
PCT012167,PCT012167,TRUE,SEX BY AGE,Female:,60 years
PCT012168,PCT012168,TRUE,SEX BY AGE,Female:,61 years
PCT012169,PCT012169,TRUE,SEX BY AGE,Female:,62 years
PCT012170,PCT012170,TRUE,SEX BY AGE,Female:,63 years
PCT012171,PCT012171,TRUE,SEX BY AGE,Female:,64 years
PCT012172,PCT012172,TRUE,SEX BY AGE,Female:,65 years
PCT012173,PCT012173,TRUE,SEX BY AGE,Female:,66 years
PCT012174,PCT012174,TRUE,SEX BY AGE,Female:,67 years
PCT012175,PCT012175,TRUE,SEX BY AGE,Female:,68 years
PCT012176,PCT012176,TRUE,SEX BY AGE,Female:,69 years
PCT012177,PCT012177,TRUE,SEX BY AGE,Female:,70 years
PCT012178,PCT012178,TRUE,SEX BY AGE,Female:,71 years
PCT012179,PCT012179,TRUE,SEX BY AGE,Female:,72 years
PCT012180,PCT012180,TRUE,SEX BY AGE,Female:,73 years
PCT012181,PCT012181,TRUE,SEX BY AGE,Female:,74 years
PCT012182,PCT012182,TRUE,SEX BY AGE,Female:,75 years
PCT012183,PCT012183,TRUE,SEX BY AGE,Female:,76 years
PCT012184,PCT012184,TRUE,SEX BY AGE,Female:,77 years
PCT012185,PCT012185,TRUE,SEX BY AGE,Female:,78 years
PCT012186,PCT012186,TRUE,SEX BY AGE,Female:,79 years
PCT012187,PCT012187,TRUE,SEX BY AGE,Female:,80 years
PCT012188,PCT012188,TRUE,SEX BY AGE,Female:,81 years
PCT012189,PCT012189,TRUE,SEX BY AGE,Female:,82 years
PCT012190,PCT012190,TRUE,SEX BY AGE,Female:,83 years
PCT012191,PCT012191,TRUE,SEX BY AGE,Female:,84 years
PCT012192,PCT012192,TRUE,SEX BY AGE,Female:,85 years
PCT012193,PCT012193,TRUE,SEX BY AGE,Female:,86 years
PCT012194,PCT012194,TRUE,SEX BY AGE,Female:,87 years
PCT012195,PCT012195,TRUE,SEX BY AGE,Female:,88 years
PCT012196,PCT012196,TRUE,SEX BY AGE,Female:,89 years
PCT012197,PCT012197,TRUE,SEX BY AGE,Female:,90 years
PCT012198,PCT012198,TRUE,SEX BY AGE,Female:,91 years
PCT012199,PCT012199,TRUE,SEX BY AGE,Female:,92 years
PCT012200,PCT012200,TRUE,SEX BY AGE,Female:,93 years
PCT012201,PCT012201,TRUE,SEX BY AGE,Female:,94 years
PCT012202,PCT012202,TRUE,SEX BY AGE,Female:,95 years
PCT012203,PCT012203,TRUE,SEX BY AGE,Female:,96 years
PCT012204,PCT012204,TRUE,SEX BY AGE,Female:,97 years
PCT012205,PCT012205,TRUE,SEX BY AGE,Female:,98 years
PCT012206,PCT012206,TRUE,SEX BY AGE,Female:,99 years
PCT012207,PCT012207,TRUE,SEX BY AGE,Female:,100 to 104 years
PCT012208,PCT012208,TRUE,SEX BY AGE,Female:,105 to 109 years
PCT012209,PCT012209,TRUE,SEX BY AGE,Female:,110 years and over
PCT013001,PCT013001,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS ,,
PCT013002,PCT013002,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Male:,
PCT013003,PCT013003,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Male:,Under 5 years
PCT013004,PCT013004,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Male:,5 to 9 years
PCT013005,PCT013005,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Male:,10 to 14 years
PCT013006,PCT013006,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Male:,15 to 17 years
PCT013007,PCT013007,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Male:,18 and 19 years
PCT013008,PCT013008,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Male:,20 years
PCT013009,PCT013009,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Male:,21 years 
PCT013010,PCT013010,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Male:,22 to 24 years
PCT013011,PCT013011,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Male:,25 to 29 years
PCT013012,PCT013012,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Male:,30 to 34 years
PCT013013,PCT013013,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Male:,35 to 39 years
PCT013014,PCT013014,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Male:,40 to 44 years
PCT013015,PCT013015,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Male:,45 to 49 years
PCT013016,PCT013016,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Male:,50 to 54 years
PCT013017,PCT013017,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Male:,55 to 59 years
PCT013018,PCT013018,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Male:,60 and 61 years
PCT013019,PCT013019,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Male:,62 to 64 years
PCT013020,PCT013020,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Male:,65 and 66 years
PCT013021,PCT013021,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Male:,67 to 69 years
PCT013022,PCT013022,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Male:,70 to 74 years
PCT013023,PCT013023,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Male:,75 to 79 years
PCT013024,PCT013024,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Male:,80 to 84 years
PCT013025,PCT013025,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Male:,85 years and over
PCT013026,PCT013026,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Female:,
PCT013027,PCT013027,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Female:,Under 5 years
PCT013028,PCT013028,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Female:,5 to 9 years
PCT013029,PCT013029,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Female:,10 to 14 years
PCT013030,PCT013030,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Female:,15 to 17 years
PCT013031,PCT013031,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Female:,18 and 19 years
PCT013032,PCT013032,TRUE,SEX BY AGE FOR THE POPULATION IN HOUSEHOLDS,Female:,20 years
