P001001	P001001	True	TOTAL POPULATION 
P002001	P002001	True	URBAN AND RURAL 
P002002	P002002	True	URBAN AND RURAL	Urban:
P002003	P002003	True	URBAN AND RURAL	Urban:	Inside urbanized areas
P002004	P002004	True	URBAN AND RURAL	Urban:	Inside urban clusters
P002005	P002005	True	URBAN AND RURAL	Rural
P002006	P002006	True	URBAN AND RURAL	Not defined for this file
P007001	P003001	True	RACE 
P007002	P003002	True	RACE	White alone
P007003	P003003	True	RACE	Black or African American alone
P007004	P003004	True	RACE	American Indian and Alaska Native alone
P007005	P003005	True	RACE	Asian alone
P007006	P003006	True	RACE	Native Hawaiian and Other Pacific Islander alone
P007007	P003007	True	RACE	Some Other Race alone
P007008	P003008	True	RACE	Two or More Races
P001001	P004001	True	HISPANIC OR LATINO ORIGIN 
P001001-P011001	P004002	True	HISPANIC OR LATINO ORIGIN	Not Hispanic or Latino
P011001	P004003	True	HISPANIC OR LATINO ORIGIN	Hispanic or Latino
P008001	P005001	True	HISPANIC OR LATINO ORIGIN BY RACE 
P008002	P005002	True	HISPANIC OR LATINO ORIGIN BY RACE	Not Hispanic or Latino:
P008003	P005003	True	HISPANIC OR LATINO ORIGIN BY RACE	Not Hispanic or Latino:	White alone
P008004	P005004	True	HISPANIC OR LATINO ORIGIN BY RACE	Not Hispanic or Latino:	Black or African American alone
P008005	P005005	True	HISPANIC OR LATINO ORIGIN BY RACE	Not Hispanic or Latino:	American Indian and Alaska Native alone
P008006	P005006	True	HISPANIC OR LATINO ORIGIN BY RACE	Not Hispanic or Latino:	Asian alone
P008007	P005007	True	HISPANIC OR LATINO ORIGIN BY RACE	Not Hispanic or Latino:	Native Hawaiian and Other Pacific Islander alone
P008008	P005008	True	HISPANIC OR LATINO ORIGIN BY RACE	Not Hispanic or Latino:	Some Other Race alone
P008009	P005009	True	HISPANIC OR LATINO ORIGIN BY RACE	Not Hispanic or Latino:	Two or More Races
P008010	P005010	True	HISPANIC OR LATINO ORIGIN BY RACE	Hispanic or Latino:
P008011	P005011	True	HISPANIC OR LATINO ORIGIN BY RACE	Hispanic or Latino:	White alone
P008012	P005012	True	HISPANIC OR LATINO ORIGIN BY RACE	Hispanic or Latino:	Black or African American alone
P008013	P005013	True	HISPANIC OR LATINO ORIGIN BY RACE	Hispanic or Latino:	American Indian and Alaska Native alone
P008014	P005014	True	HISPANIC OR LATINO ORIGIN BY RACE	Hispanic or Latino:	Asian alone
P008015	P005015	True	HISPANIC OR LATINO ORIGIN BY RACE	Hispanic or Latino:	Native Hawaiian and Other Pacific Islander alone
P008016	P005016	True	HISPANIC OR LATINO ORIGIN BY RACE	Hispanic or Latino:	Some Other Race alone
P008017	P005017	True	HISPANIC OR LATINO ORIGIN BY RACE	Hispanic or Latino:	Two or More Races
P009001	P006001	True	RACE (TOTAL RACES TALLIED) 
P009002	P006002	True	RACE (TOTAL RACES TALLIED)	White alone or in combination with one or more other races
P009003	P006003	True	RACE (TOTAL RACES TALLIED)	Black or African American alone or in combination with one or more other races
P009004	P006004	True	RACE (TOTAL RACES TALLIED)	American Indian and Alaska Native alone or in combination with one or more other races
P009005	P006005	True	RACE (TOTAL RACES TALLIED)	Asian alone or in combination with one or more other races
P009006	P006006	True	RACE (TOTAL RACES TALLIED)	Native Hawaiian and Other Pacific Islander alone or in combination with one or more other races
P009007	P006007	True	RACE (TOTAL RACES TALLIED)	Some Other Race alone or in combination with one or more other races
P010001	P007001	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED) 
P010002	P007002	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Not Hispanic or Latino:
P010003	P007003	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Not Hispanic or Latino:	White alone or in combination with one or more other races
P010004	P007004	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Not Hispanic or Latino:	Black or African American alone or in combination with one or more other races
P010005	P007005	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Not Hispanic or Latino:	American Indian and Alaska Native alone or in combination with one or more other races
P010006	P007006	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Not Hispanic or Latino:	Asian alone or in combination with one or more other races
P010007	P007007	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Not Hispanic or Latino:	Native Hawaiian and Other Pacific Islander alone or in combination with one or more other races
P010008	P007008	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Not Hispanic or Latino:	Some Other Race alone or in combination with one or more other races
P010009	P007009	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Hispanic or Latino:
P010010	P007010	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Hispanic or Latino:	White alone or in combination with one or more other races
P010011	P007011	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Hispanic or Latino:	Black or African American alone or in combination with one or more other races
P010012	P007012	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Hispanic or Latino:	American Indian and Alaska Native alone or in combination with one or more other races
P010013	P007013	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Hispanic or Latino:	Asian alone or in combination with one or more other races
P010014	P007014	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Hispanic or Latino:	Native Hawaiian and Other Pacific Islander alone or in combination with one or more other races
P010015	P007015	True	HISPANIC OR LATINO ORIGIN BY RACE (TOTAL RACES TALLIED)	Hispanic or Latino:	Some Other Race alone or in combination with one or more other races
P003001	P008001	True	RACE 
P003002	P008002	True	RACE	Population of one race:
P003003	P008003	True	RACE	Population of one race:	White alone
P003004	P008004	True	RACE	Population of one race:	Black or African American alone
P003005	P008005	True	RACE	Population of one race:	American Indian and Alaska Native alone
P003006	P008006	True	RACE	Population of one race:	Asian alone
P003007	P008007	True	RACE	Population of one race:	Native Hawaiian and Other Pacific Islander alone
P003008	P008008	True	RACE	Population of one race:	Some Other Race alone
P003009	P008009	True	RACE	Two or More Races:    
P003010	P008010	True	RACE	Two or More Races:	Population of two races:
	PCT015009	True	HUSBAND-WIFE AND UNMARRIED-PARTNER HOUSEHOLDS BY SEX OF PARTNER BY PRESENCE OF RELATED AND OWN CHILDREN UNDER 18 YEARS	Husband-wife households:	Female householder:	With related children under 18 years:
	PCT015010	True	HUSBAND-WIFE AND UNMARRIED-PARTNER HOUSEHOLDS BY SEX OF PARTNER BY PRESENCE OF RELATED AND OWN CHILDREN UNDER 18 YEARS	Husband-wife households:	Female householder:	With related children under 18 years:	With own children under 18 years
	PCT015011	True	HUSBAND-WIFE AND UNMARRIED-PARTNER HOUSEHOLDS BY SEX OF PARTNER BY PRESENCE OF RELATED AND OWN CHILDREN UNDER 18 YEARS	Husband-wife households:	Female householder:	With related children under 18 years:	No own children under 18 years
	PCT015012	True	HUSBAND-WIFE AND UNMARRIED-PARTNER HOUSEHOLDS BY SEX OF PARTNER BY PRESENCE OF RELATED AND OWN CHILDREN UNDER 18 YEARS	Husband-wife households:	Female householder:	No related children under 18 years
PCT014002	PCT015013	True	HUSBAND-WIFE AND UNMARRIED-PARTNER HOUSEHOLDS BY SEX OF PARTNER BY PRESENCE OF RELATED AND OWN CHILDREN UNDER 18 YEARS	Unmarried-partner households:
PCT014003	PCT015014	True	HUSBAND-WIFE AND UNMARRIED-PARTNER HOUSEHOLDS BY SEX OF PARTNER BY PRESENCE OF RELATED AND OWN CHILDREN UNDER 18 YEARS	Unmarried-partner households:	Male householder and male partner:
	PCT015015	True	HUSBAND-WIFE AND UNMARRIED-PARTNER HOUSEHOLDS BY SEX OF PARTNER BY PRESENCE OF RELATED AND OWN CHILDREN UNDER 18 YEARS	Unmarried-partner households:	Male householder and male partner:	With related children under 18 years:
	PCT015016	True	HUSBAND-WIFE AND UNMARRIED-PARTNER HOUSEHOLDS BY SEX OF PARTNER BY PRESENCE OF RELATED AND OWN CHILDREN UNDER 18 YEARS	Unmarried-partner households:	Male householder and male partner:	With related children under 18 years:	With own children under 18 years
	PCT015017	True	HUSBAND-WIFE AND UNMARRIED-PARTNER HOUSEHOLDS BY SEX OF PARTNER BY PRESENCE OF RELATED AND OWN CHILDREN UNDER 18 YEARS	Unmarried-partner households:	Male householder and male partner:	With related children under 18 years:	No own children under 18 years
	PCT015018	True	HUSBAND-WIFE AND UNMARRIED-PARTNER HOUSEHOLDS BY SEX OF PARTNER BY PRESENCE OF RELATED AND OWN CHILDREN UNDER 18 YEARS	Unmarried-partner households:	Male householder and male partner:	No related children under 18 years
PCT014004	PCT015019	True	HUSBAND-WIFE AND UNMARRIED-PARTNER HOUSEHOLDS BY SEX OF PARTNER BY PRESENCE OF RELATED AND OWN CHILDREN UNDER 18 YEARS	Unmarried-partner households:	Male householder and female partner:
	PCT015020	True	HUSBAND-WIFE AND UNMARRIED-PARTNER HOUSEHOLDS BY SEX OF PARTNER BY PRESENCE OF RELATED AND OWN CHILDREN UNDER 18 YEARS	Unmarried-partner households:	Male householder and female partner:	With related children under 18 years:
	PCT015021	True	HUSBAND-WIFE AND UNMARRIED-PARTNER HOUSEHOLDS BY SEX OF PARTNER BY PRESENCE OF RELATED AND OWN CHILDREN UNDER 18 YEARS	Unmarried-partner households:	Male householder and female partner:	With related children under 18 years:	With own children under 18 years
	PCT015022	True	HUSBAND-WIFE AND UNMARRIED-PARTNER HOUSEHOLDS BY SEX OF PARTNER BY PRESENCE OF RELATED AND OWN CHILDREN UNDER 18 YEARS	Unmarried-partner households:	Male householder and female partner:	With related children under 18 years:	No own children under 18 years
	PCT015023	True	HUSBAND-WIFE AND UNMARRIED-PARTNER HOUSEHOLDS BY SEX OF PARTNER BY PRESENCE OF RELATED AND OWN CHILDREN UNDER 18 YEARS	Unmarried-partner households:	Male householder and female partner:	No related children under 18 years
PCT014005	PCT015024	True	HUSBAND-WIFE AND UNMARRIED-PARTNER HOUSEHOLDS BY SEX OF PARTNER BY PRESENCE OF RELATED AND OWN CHILDREN UNDER 18 YEARS	Unmarried-partner households:	Female householder and female partner:
	PCT015025	True	HUSBAND-WIFE AND UNMARRIED-PARTNER HOUSEHOLDS BY SEX OF PARTNER BY PRESENCE OF RELATED AND OWN CHILDREN UNDER 18 YEARS	Unmarried-partner households:	Female householder and female partner:	With related children under 18 years:
	PCT015026	True	HUSBAND-WIFE AND UNMARRIED-PARTNER HOUSEHOLDS BY SEX OF PARTNER BY PRESENCE OF RELATED AND OWN CHILDREN UNDER 18 YEARS	Unmarried-partner households:	Female householder and female partner:	With related children under 18 years:	With own children under 18 years
	PCT015027	True	HUSBAND-WIFE AND UNMARRIED-PARTNER HOUSEHOLDS BY SEX OF PARTNER BY PRESENCE OF RELATED AND OWN CHILDREN UNDER 18 YEARS	Unmarried-partner households:	Female householder and female partner:	With related children under 18 years:	No own children under 18 years
	PCT015028	True	HUSBAND-WIFE AND UNMARRIED-PARTNER HOUSEHOLDS BY SEX OF PARTNER BY PRESENCE OF RELATED AND OWN CHILDREN UNDER 18 YEARS	Unmarried-partner households:	Female householder and female partner:	No related children under 18 years
PCT014006	PCT015029	True	HUSBAND-WIFE AND UNMARRIED-PARTNER HOUSEHOLDS BY SEX OF PARTNER BY PRESENCE OF RELATED AND OWN CHILDREN UNDER 18 YEARS	Unmarried-partner households:	Female householder and male partner:
	PCT015030	True	HUSBAND-WIFE AND UNMARRIED-PARTNER HOUSEHOLDS BY SEX OF PARTNER BY PRESENCE OF RELATED AND OWN CHILDREN UNDER 18 YEARS	Unmarried-partner households:	Female householder and male partner:	With related children under 18 years:
	PCT015031	True	HUSBAND-WIFE AND UNMARRIED-PARTNER HOUSEHOLDS BY SEX OF PARTNER BY PRESENCE OF RELATED AND OWN CHILDREN UNDER 18 YEARS	Unmarried-partner households:	Female householder and male partner:	With related children under 18 years:	With own children under 18 years
	PCT015032	True	HUSBAND-WIFE AND UNMARRIED-PARTNER HOUSEHOLDS BY SEX OF PARTNER BY PRESENCE OF RELATED AND OWN CHILDREN UNDER 18 YEARS	Unmarried-partner households:	Female householder and male partner:	With related children under 18 years:	No own children under 18 years
	PCT015033	True	HUSBAND-WIFE AND UNMARRIED-PARTNER HOUSEHOLDS BY SEX OF PARTNER BY PRESENCE OF RELATED AND OWN CHILDREN UNDER 18 YEARS	Unmarried-partner households:	Female householder and male partner:	No related children under 18 years
	PCT015034	True	HUSBAND-WIFE AND UNMARRIED-PARTNER HOUSEHOLDS BY SEX OF PARTNER BY PRESENCE OF RELATED AND OWN CHILDREN UNDER 18 YEARS	All other households
	PCT016001	True	HOUSEHOLD TYPE BY NUMBER OF PEOPLE UNDER 18 YEARS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS) 
	PCT016002	True	HOUSEHOLD TYPE BY NUMBER OF PEOPLE UNDER 18 YEARS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Family households:
	PCT016003	True	HOUSEHOLD TYPE BY NUMBER OF PEOPLE UNDER 18 YEARS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Family households:	Husband-wife family:
	PCT016004	True	HOUSEHOLD TYPE BY NUMBER OF PEOPLE UNDER 18 YEARS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Family households:	Husband-wife family:	With no children under 18 years
	PCT016005	True	HOUSEHOLD TYPE BY NUMBER OF PEOPLE UNDER 18 YEARS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Family households:	Husband-wife family:	With one child under 18 years
	PCT016006	True	HOUSEHOLD TYPE BY NUMBER OF PEOPLE UNDER 18 YEARS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Family households:	Husband-wife family:	With two children under 18 years
	PCT016007	True	HOUSEHOLD TYPE BY NUMBER OF PEOPLE UNDER 18 YEARS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Family households:	Husband-wife family:	With three children under 18 years
	PCT016008	True	HOUSEHOLD TYPE BY NUMBER OF PEOPLE UNDER 18 YEARS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Family households:	Husband-wife family:	With four or more children under 18 years
	PCT016009	True	HOUSEHOLD TYPE BY NUMBER OF PEOPLE UNDER 18 YEARS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Family households:	Male householder, no wife present:
	PCT016010	True	HOUSEHOLD TYPE BY NUMBER OF PEOPLE UNDER 18 YEARS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Family households:	Male householder, no wife present:	With no children under 18 years
	PCT016011	True	HOUSEHOLD TYPE BY NUMBER OF PEOPLE UNDER 18 YEARS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Family households:	Male householder, no wife present:	With one child under 18 years
	PCT016012	True	HOUSEHOLD TYPE BY NUMBER OF PEOPLE UNDER 18 YEARS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Family households:	Male householder, no wife present:	With two children under 18 years
	PCT016013	True	HOUSEHOLD TYPE BY NUMBER OF PEOPLE UNDER 18 YEARS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Family households:	Male householder, no wife present:	With three children under 18 years
	PCT016014	True	HOUSEHOLD TYPE BY NUMBER OF PEOPLE UNDER 18 YEARS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Family households:	Male householder, no wife present:	With four or more children under 18 years
	PCT016015	True	HOUSEHOLD TYPE BY NUMBER OF PEOPLE UNDER 18 YEARS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Family households:	Female householder, no husband present:
	PCT016016	True	HOUSEHOLD TYPE BY NUMBER OF PEOPLE UNDER 18 YEARS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Family households:	Female householder, no husband present:	With no children under 18 years
	PCT016017	True	HOUSEHOLD TYPE BY NUMBER OF PEOPLE UNDER 18 YEARS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Family households:	Female householder, no husband present:	With one child under 18 years
	PCT016018	True	HOUSEHOLD TYPE BY NUMBER OF PEOPLE UNDER 18 YEARS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Family households:	Female householder, no husband present:	With two children under 18 years
	PCT016019	True	HOUSEHOLD TYPE BY NUMBER OF PEOPLE UNDER 18 YEARS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Family households:	Female householder, no husband present:	With three children under 18 years
	PCT016020	True	HOUSEHOLD TYPE BY NUMBER OF PEOPLE UNDER 18 YEARS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Family households:	Female householder, no husband present:	With four or more children under 18 years
	PCT016021	True	HOUSEHOLD TYPE BY NUMBER OF PEOPLE UNDER 18 YEARS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Nonfamily households:
	PCT016022	True	HOUSEHOLD TYPE BY NUMBER OF PEOPLE UNDER 18 YEARS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Nonfamily households:	With no children under 18 years
	PCT016023	True	HOUSEHOLD TYPE BY NUMBER OF PEOPLE UNDER 18 YEARS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Nonfamily households:	With one child under 18 years
	PCT016024	True	HOUSEHOLD TYPE BY NUMBER OF PEOPLE UNDER 18 YEARS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Nonfamily households:	With two children under 18 years
	PCT016025	True	HOUSEHOLD TYPE BY NUMBER OF PEOPLE UNDER 18 YEARS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Nonfamily households:	With three children under 18 years
	PCT016026	True	HOUSEHOLD TYPE BY NUMBER OF PEOPLE UNDER 18 YEARS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Nonfamily households:	With four or more children under 18 years
	PCT017001	True	PRESENCE OF UNMARRIED PARTNER OF HOUSEHOLDER BY HOUSEHOLD TYPE FOR THE POPULATION UNDER 18 YEARS IN HOUSEHOLDS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS) 
	PCT017002	True	PRESENCE OF UNMARRIED PARTNER OF HOUSEHOLDER BY HOUSEHOLD TYPE FOR THE POPULATION UNDER 18 YEARS IN HOUSEHOLDS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Unmarried partner of householder present:
	PCT017003	True	PRESENCE OF UNMARRIED PARTNER OF HOUSEHOLDER BY HOUSEHOLD TYPE FOR THE POPULATION UNDER 18 YEARS IN HOUSEHOLDS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Unmarried partner of householder present:	In family households:
	PCT017004	True	PRESENCE OF UNMARRIED PARTNER OF HOUSEHOLDER BY HOUSEHOLD TYPE FOR THE POPULATION UNDER 18 YEARS IN HOUSEHOLDS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Unmarried partner of householder present:	In family households:	In male householder and male partner households
	PCT017005	True	PRESENCE OF UNMARRIED PARTNER OF HOUSEHOLDER BY HOUSEHOLD TYPE FOR THE POPULATION UNDER 18 YEARS IN HOUSEHOLDS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Unmarried partner of householder present:	In family households:	In male householder and female partner households
	PCT017006	True	PRESENCE OF UNMARRIED PARTNER OF HOUSEHOLDER BY HOUSEHOLD TYPE FOR THE POPULATION UNDER 18 YEARS IN HOUSEHOLDS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Unmarried partner of householder present:	In family households:	In female householder and female partner households
	PCT017007	True	PRESENCE OF UNMARRIED PARTNER OF HOUSEHOLDER BY HOUSEHOLD TYPE FOR THE POPULATION UNDER 18 YEARS IN HOUSEHOLDS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Unmarried partner of householder present:	In family households:	In female householder and male partner households
	PCT017008	True	PRESENCE OF UNMARRIED PARTNER OF HOUSEHOLDER BY HOUSEHOLD TYPE FOR THE POPULATION UNDER 18 YEARS IN HOUSEHOLDS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Unmarried partner of householder present:	In nonfamily households:
	PCT017009	True	PRESENCE OF UNMARRIED PARTNER OF HOUSEHOLDER BY HOUSEHOLD TYPE FOR THE POPULATION UNDER 18 YEARS IN HOUSEHOLDS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Unmarried partner of householder present:	In nonfamily households:	In male householder and male partner households
	PCT017010	True	PRESENCE OF UNMARRIED PARTNER OF HOUSEHOLDER BY HOUSEHOLD TYPE FOR THE POPULATION UNDER 18 YEARS IN HOUSEHOLDS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Unmarried partner of householder present:	In nonfamily households:	In male householder and female partner households
	PCT017011	True	PRESENCE OF UNMARRIED PARTNER OF HOUSEHOLDER BY HOUSEHOLD TYPE FOR THE POPULATION UNDER 18 YEARS IN HOUSEHOLDS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Unmarried partner of householder present:	In nonfamily households:	In female householder and female partner households
	PCT017012	True	PRESENCE OF UNMARRIED PARTNER OF HOUSEHOLDER BY HOUSEHOLD TYPE FOR THE POPULATION UNDER 18 YEARS IN HOUSEHOLDS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	Unmarried partner of householder present:	In nonfamily households:	In female householder and male partner households
	PCT017013	True	PRESENCE OF UNMARRIED PARTNER OF HOUSEHOLDER BY HOUSEHOLD TYPE FOR THE POPULATION UNDER 18 YEARS IN HOUSEHOLDS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	No unmarried partner of householder present:
	PCT017014	True	PRESENCE OF UNMARRIED PARTNER OF HOUSEHOLDER BY HOUSEHOLD TYPE FOR THE POPULATION UNDER 18 YEARS IN HOUSEHOLDS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	No unmarried partner of householder present:	In family households:
	PCT017015	True	PRESENCE OF UNMARRIED PARTNER OF HOUSEHOLDER BY HOUSEHOLD TYPE FOR THE POPULATION UNDER 18 YEARS IN HOUSEHOLDS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	No unmarried partner of householder present:	In family households:	In husband-wife family households
	PCT017016	True	PRESENCE OF UNMARRIED PARTNER OF HOUSEHOLDER BY HOUSEHOLD TYPE FOR THE POPULATION UNDER 18 YEARS IN HOUSEHOLDS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	No unmarried partner of householder present:	In family households:	In male householder, no wife present, family households
	PCT017017	True	PRESENCE OF UNMARRIED PARTNER OF HOUSEHOLDER BY HOUSEHOLD TYPE FOR THE POPULATION UNDER 18 YEARS IN HOUSEHOLDS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	No unmarried partner of householder present:	In family households:	In female householder, no husband present, family households
	PCT017018	True	PRESENCE OF UNMARRIED PARTNER OF HOUSEHOLDER BY HOUSEHOLD TYPE FOR THE POPULATION UNDER 18 YEARS IN HOUSEHOLDS (EXCLUDING HOUSEHOLDERS, SPOUSES, AND UNMARRIED PARTNERS)	No unmarried partner of householder present:	In nonfamily households
SF3PCT002001	PCT018001	True	NONFAMILY HOUSEHOLDS BY SEX OF HOUSEHOLDER BY LIVING ALONE BY AGE OF HOUSEHOLDER 
SF3PCT002002	PCT018002	True	NONFAMILY HOUSEHOLDS BY SEX OF HOUSEHOLDER BY LIVING ALONE BY AGE OF HOUSEHOLDER	Male householder:
SF3PCT002003	PCT018003	True	NONFAMILY HOUSEHOLDS BY SEX OF HOUSEHOLDER BY LIVING ALONE BY AGE OF HOUSEHOLDER	Male householder:	Living alone:
SF3PCT002004	PCT018004	True	NONFAMILY HOUSEHOLDS BY SEX OF HOUSEHOLDER BY LIVING ALONE BY AGE OF HOUSEHOLDER	Male householder:	Living alone:	Householder 15 to 64 years
SF3PCT002005	PCT018005	True	NONFAMILY HOUSEHOLDS BY SEX OF HOUSEHOLDER BY LIVING ALONE BY AGE OF HOUSEHOLDER	Male householder:	Living alone:	Householder 65 years and over
SF3PCT002006	PCT018006	True	NONFAMILY HOUSEHOLDS BY SEX OF HOUSEHOLDER BY LIVING ALONE BY AGE OF HOUSEHOLDER	Male householder:	Not living alone:
SF3PCT002007	PCT018007	True	NONFAMILY HOUSEHOLDS BY SEX OF HOUSEHOLDER BY LIVING ALONE BY AGE OF HOUSEHOLDER	Male householder:	Not living alone:	Householder 15 to 64 years
SF3PCT002008	PCT018008	True	NONFAMILY HOUSEHOLDS BY SEX OF HOUSEHOLDER BY LIVING ALONE BY AGE OF HOUSEHOLDER	Male householder:	Not living alone:	Householder 65 years and over
SF3PCT002009	PCT018009	True	NONFAMILY HOUSEHOLDS BY SEX OF HOUSEHOLDER BY LIVING ALONE BY AGE OF HOUSEHOLDER	Female householder:
SF3PCT002010	PCT018010	True	NONFAMILY HOUSEHOLDS BY SEX OF HOUSEHOLDER BY LIVING ALONE BY AGE OF HOUSEHOLDER	Female householder:	Living alone:
SF3PCT002011	PCT018011	True	NONFAMILY HOUSEHOLDS BY SEX OF HOUSEHOLDER BY LIVING ALONE BY AGE OF HOUSEHOLDER	Female householder:	Living alone:	Householder 15 to 64 years
SF3PCT002012	PCT018012	True	NONFAMILY HOUSEHOLDS BY SEX OF HOUSEHOLDER BY LIVING ALONE BY AGE OF HOUSEHOLDER	Female householder:	Living alone:	Householder 65 years and over
SF3PCT002013	PCT018013	True	NONFAMILY HOUSEHOLDS BY SEX OF HOUSEHOLDER BY LIVING ALONE BY AGE OF HOUSEHOLDER	Female householder:	Not living alone:
SF3PCT002014	PCT018014	True	NONFAMILY HOUSEHOLDS BY SEX OF HOUSEHOLDER BY LIVING ALONE BY AGE OF HOUSEHOLDER	Female householder:	Not living alone:	Householder 15 to 64 years
SF3PCT002015	PCT018015	True	NONFAMILY HOUSEHOLDS BY SEX OF HOUSEHOLDER BY LIVING ALONE BY AGE OF HOUSEHOLDER	Female householder:	Not living alone:	Householder 65 years and over
PCT015001	PCT019001	True	NONRELATIVES BY HOUSEHOLD TYPE 
PCT015002	PCT019002	True	NONRELATIVES BY HOUSEHOLD TYPE	In family households:
PCT015003	PCT019003	True	NONRELATIVES BY HOUSEHOLD TYPE	In family households:	Roomer or boarder
PCT015004	PCT019004	True	NONRELATIVES BY HOUSEHOLD TYPE	In family households:	Housemate or roommate
PCT015005	PCT019005	True	NONRELATIVES BY HOUSEHOLD TYPE	In family households:	Unmarried partner
PCT015007	PCT019006	True	NONRELATIVES BY HOUSEHOLD TYPE	In family households:	Other nonrelatives
PCT015008	PCT019007	True	NONRELATIVES BY HOUSEHOLD TYPE	In nonfamily households:
PCT015009	PCT019008	True	NONRELATIVES BY HOUSEHOLD TYPE	In nonfamily households:	Roomer or boarder
